step,herd prey,solo prey
1117,111,102
1118,111,102
1119,111,102
1120,111,102
1121,111,102
1122,111,102
1123,111,102
1124,111,102
1125,111,102
1126,111,102
1127,111,102
1128,111,102
1129,111,102
1130,110,102
1131,110,102
1132,109,102
1133,109,102
1134,109,102
1135,109,102
1136,109,102
1137,109,102
1138,109,102
1139,109,102
1140,109,102
1141,109,102
1142,109,102
1143,109,102
1144,109,102
1145,109,102
1146,109,102
1147,109,102
1148,109,102
1149,109,102
1150,109,102
1151,109,102
1152,109,102
1153,109,102
1154,109,102
1155,109,102
1156,109,102
1157,109,102
1158,109,102
1159,109,102
1160,109,102
1161,109,102
1162,109,102
1163,109,102
1164,109,102
1165,109,102
1166,109,102
1167,109,102
1168,109,102
1169,109,102
1170,109,102
1171,109,102
1172,109,102
1173,109,102
1174,109,102
1175,109,102
1176,108,102
1177,108,102
1178,108,101
1179,108,101
1180,108,101
1181,108,101
1182,108,101
1183,108,101
1184,108,101
1185,108,101
1186,108,101
1187,108,101
1188,108,101
1189,108,101
1190,108,101
1191,108,101
1192,108,101
1193,108,101
1194,108,101
1195,108,101
1196,108,101
1197,108,101
1198,108,101
1199,108,101
1200,108,101
1201,108,101
1202,108,101
1203,108,101
1204,108,101
1205,108,101
1206,108,101
1207,108,101
1208,108,101
1209,108,101
1210,108,101
1211,108,101
1212,108,101
1213,108,101
1214,108,101
1215,108,101
1216,107,101
1217,107,101
1218,107,101
1219,107,101
1220,107,101
1221,107,101
1222,107,101
1223,107,101
1224,107,101
1225,107,101
1226,107,101
1227,107,101
1228,107,101
1229,107,101
1230,107,101
1231,107,101
1232,107,101
1233,107,101
1234,107,101
1235,107,101
1236,107,101
1237,107,101
1238,107,101
1239,107,101
1240,107,101
1241,107,101
1242,107,101
1243,107,101
1244,107,101
1245,107,101
1246,107,100
1247,107,100
1248,107,100
1249,107,100
1250,107,100
1251,107,100
1252,107,100
1253,107,100
1254,107,100
1255,107,100
1256,107,100
1257,107,100
1258,107,100
1259,107,100
1260,107,100
1261,107,100
1262,107,100
1263,107,100
1264,107,100
1265,107,100
1266,107,100
1267,107,100
1268,107,100
1269,107,100
1270,107,100
1271,107,100
1272,107,100
1273,107,100
1274,107,100
1275,107,100
1276,107,100
1277,107,100
1278,107,100
1279,107,100
1280,107,100
1281,107,100
1282,107,100
1283,107,100
1284,107,99
1285,107,99
1286,107,99
1287,107,99
1288,107,99
1289,107,99
1290,107,99
1291,107,99
1292,107,99
1293,107,99
1294,107,99
1295,107,99
1296,107,99
1297,107,99
1298,107,99
1299,107,99
1300,107,99
1301,107,99
1302,107,99
1303,107,99
1304,107,99
1305,107,99
1306,107,99
1307,107,99
1308,107,99
1309,107,99
1310,107,99
1311,107,99
1312,107,99
1313,107,99
1314,106,99
1315,106,99
1316,106,99
1317,106,99
1318,106,99
1319,106,99
1320,106,99
1321,106,99
1322,106,99
1323,106,99
1324,106,99
1325,106,98
1326,106,98
1327,106,98
1328,106,98
1329,106,98
1330,106,98
1331,106,98
1332,106,98
1333,106,98
1334,106,98
1335,105,98
1336,105,98
1337,105,98
1338,105,98
1339,105,98
1340,105,98
1341,105,98
1342,105,98
1343,105,98
1344,105,98
1345,105,98
1346,105,98
1347,105,98
1348,105,98
1349,105,98
1350,105,98
1351,105,98
1352,105,98
1353,105,98
1354,105,98
1355,105,98
1356,105,98
1357,105,98
1358,105,98
1359,105,98
1360,105,98
1361,105,98
1362,105,98
1363,105,98
1364,105,98
1365,105,98
1366,105,98
1367,105,98
1368,105,98
1369,105,98
1370,105,98
1371,105,98
1372,105,98
1373,105,98
1374,105,98
1375,105,98
1376,105,98
1377,105,98
1378,105,98
1379,105,98
1380,105,98
1381,105,98
1382,105,98
1383,105,98
1384,105,98
1385,105,98
1386,105,98
1387,105,98
1388,105,98
1389,105,98
1390,105,98
1391,105,98
1392,105,98
1393,105,98
1394,105,98
1395,105,98
1396,105,98
1397,105,98
1398,105,98
1399,105,98
1400,105,98
1401,105,98
1402,105,98
1403,105,98
1404,105,98
1405,105,98
1406,105,98
1407,105,98
1408,105,98
1409,105,98
1410,105,98
1411,105,98
1412,105,98
1413,105,98
1414,105,98
1415,105,98
1416,105,98
1417,105,98
1418,105,98
1419,105,98
1420,105,98
1421,105,98
1422,105,98
1423,105,98
1424,105,98
1425,105,98
1426,105,98
1427,105,98
1428,105,98
1429,105,98
1430,105,98
1431,105,98
1432,105,98
1433,105,98
1434,105,98
1435,105,98
1436,105,98
1437,105,98
1438,105,98
1439,105,98
1440,105,98
1441,105,98
1442,105,98
1443,105,98
1444,105,98
1445,105,98
1446,105,98
1447,105,97
1448,105,97
1449,105,97
1450,105,97
1451,105,97
1452,105,97
1453,105,97
1454,105,97
1455,105,97
1456,105,97
1457,105,97
1458,105,97
1459,104,97
1460,104,97
1461,104,97
1462,104,97
1463,104,97
1464,104,97
1465,104,97
1466,104,97
1467,104,97
1468,104,97
1469,104,97
1470,104,97
1471,104,97
1472,104,97
1473,104,97
1474,104,97
1475,104,97
1476,104,97
1477,104,97
1478,104,97
1479,104,97
1480,104,97
1481,104,97
1482,104,97
1483,104,97
1484,104,97
1485,104,97
1486,104,97
1487,104,97
1488,104,97
1489,104,97
1490,104,97
1491,104,97
1492,104,97
1493,104,97
1494,104,97
1495,104,97
1496,104,97
1497,104,97
1498,104,97
1499,104,97
1500,104,97
1501,104,97
1502,104,97
1503,104,97
1504,104,97
1505,104,97
1506,104,97
1507,104,96
1508,104,96
1509,104,96
1510,104,96
1511,104,96
1512,104,96
1513,104,96
1514,104,96
1515,104,96
1516,103,96
1517,103,96
1518,103,96
1519,103,96
1520,103,96
1521,103,96
1522,103,96
1523,103,96
1524,103,96
1525,103,96
1526,103,96
1527,103,96
1528,103,96
1529,103,96
1530,103,96
1531,103,96
1532,103,96
1533,103,96
1534,103,96
1535,103,96
1536,103,96
1537,103,96
1538,103,96
1539,103,96
1540,103,96
1541,103,96
1542,103,96
1543,103,96
1544,103,96
1545,103,96
1546,103,96
1547,103,96
1548,103,96
1549,103,96
1550,103,96
1551,103,96
1552,103,96
1553,103,96
1554,103,96
1555,103,96
1556,103,96
1557,103,96
1558,103,96
1559,103,96
1560,103,96
1561,103,96
1562,103,96
1563,103,96
1564,103,96
1565,103,96
1566,103,96
1567,103,96
1568,103,96
1569,103,96
1570,103,96
1571,103,96
1572,103,96
1573,103,96
1574,103,96
1575,103,96
1576,103,96
1577,103,96
1578,103,96
1579,103,96
1580,103,96
1581,103,96
1582,103,96
1583,103,96
1584,103,96
1585,103,96
1586,103,96
1587,103,96
1588,103,96
1589,103,96
1590,103,96
1591,103,96
1592,103,96
1593,103,96
1594,103,96
1595,103,96
1596,103,96
1597,103,96
1598,103,96
1599,103,96
1600,103,96
1601,103,96
1602,103,96
1603,103,96
1604,103,96
1605,103,96
1606,103,96
1607,103,96
1608,103,96
1609,103,96
1610,103,96
1611,103,96
1612,103,96
1613,103,96
1614,103,96
1615,103,96
1616,103,96
1617,103,96
1618,103,96
1619,103,96
1620,103,96
1621,103,96
1622,103,96
1623,103,96
1624,103,96
1625,103,96
1626,103,96
1627,103,96
1628,103,96
1629,103,96
1630,103,96
1631,103,96
1632,103,96
1633,103,96
1634,103,96
1635,103,96
1636,103,96
1637,103,96
1638,103,96
1639,103,96
1640,103,96
1641,103,96
1642,103,96
1643,103,96
1644,103,96
1645,103,96
1646,103,96
1647,103,96
1648,103,96
1649,103,96
1650,103,96
1651,103,96
1652,103,96
1653,103,96
1654,103,96
1655,103,96
1656,103,96
1657,103,96
1658,103,96
1659,103,96
1660,103,96
1661,103,96
1662,103,96
1663,103,96
1664,103,96
1665,103,96
1666,103,96
1667,103,96
1668,103,96
1669,103,96
1670,103,96
1671,103,96
1672,103,96
1673,103,96
1674,103,96
1675,103,96
1676,103,96
1677,103,96
1678,103,96
1679,103,96
1680,103,96
1681,103,96
1682,103,96
1683,103,96
1684,103,96
1685,103,96
1686,103,96
1687,103,96
1688,103,96
1689,103,96
1690,103,96
1691,103,96
1692,103,96
1693,103,96
1694,103,96
1695,103,96
1696,103,96
1697,103,96
1698,103,96
1699,103,96
1700,103,96
1701,103,96
1702,103,96
1703,103,96
1704,103,96
1705,103,96
1706,103,96
1707,103,96
1708,103,96
1709,103,96
1710,103,96
1711,103,96
1712,103,96
1713,103,96
1714,103,96
1715,103,96
1716,103,96
1717,103,96
1718,103,96
1719,103,96
1720,103,96
1721,103,96
1722,103,96
1723,103,96
1724,103,96
1725,103,96
1726,103,96
1727,103,96
1728,103,96
1729,103,96
1730,103,96
1731,103,96
1732,103,96
1733,103,96
1734,102,96
1735,102,96
1736,102,96
1737,102,96
1738,102,96
1739,102,96
1740,102,96
1741,102,96
1742,102,95
1743,102,95
1744,102,95
1745,102,95
1746,102,95
1747,102,95
1748,102,95
1749,102,95
1750,101,95
1751,101,95
1752,101,95
1753,101,95
1754,101,95
1755,101,95
1756,101,95
1757,101,95
1758,101,95
1759,101,95
1760,101,95
1761,101,94
1762,101,94
1763,101,94
1764,101,94
1765,101,94
1766,101,94
1767,101,94
1768,101,94
1769,101,94
1770,101,94
1771,101,94
1772,101,94
1773,101,94
1774,101,94
1775,101,94
1776,101,94
1777,101,94
1778,101,94
1779,101,94
1780,101,94
1781,101,94
1782,101,94
1783,101,94
1784,101,94
1785,101,94
1786,101,94
1787,101,94
1788,101,94
1789,101,94
1790,101,94
1791,101,94
1792,101,94
1793,101,94
1794,101,94
1795,101,94
1796,101,94
1797,101,94
1798,101,94
1799,101,93
1800,101,93
1801,101,93
1802,101,93
1803,101,93
1804,101,93
1805,101,93
1806,101,93
1807,101,93
1808,101,93
1809,101,93
1810,101,93
1811,101,93
1812,101,93
1813,101,93
1814,101,93
1815,101,93
1816,101,93
1817,101,93
1818,101,93
1819,101,93
1820,101,93
1821,101,93
1822,101,93
1823,101,93
1824,101,93
1825,101,93
1826,101,93
1827,101,93
1828,101,93
1829,101,93
1830,101,93
1831,101,93
1832,101,93
1833,101,93
1834,101,93
1835,101,93
1836,101,93
1837,101,93
1838,101,93
1839,101,93
1840,101,93
1841,101,93
1842,101,93
1843,101,93
1844,101,93
1845,101,93
1846,101,93
1847,101,93
1848,101,93
1849,101,93
1850,101,93
1851,101,93
1852,101,93
1853,101,93
1854,101,93
1855,101,93
1856,101,93
1857,101,93
1858,100,93
1859,100,93
1860,100,93
1861,100,93
1862,100,93
1863,100,93
1864,100,93
1865,100,93
1866,100,93
1867,100,93
1868,100,93
1869,100,93
1870,100,93
1871,100,93
1872,100,93
1873,100,93
1874,100,93
1875,100,93
1876,100,93
1877,100,93
1878,100,93
1879,100,93
1880,100,93
1881,100,93
1882,100,93
1883,100,93
1884,100,93
1885,100,93
1886,100,93
1887,100,93
1888,100,93
1889,100,93
1890,100,93
1891,100,93
1892,100,93
1893,100,93
1894,100,93
1895,100,93
1896,100,93
1897,100,93
1898,100,93
1899,100,93
1900,100,93
1901,100,93
1902,100,93
1903,100,93
1904,100,93
1905,100,93
1906,100,93
1907,100,93
1908,100,93
1909,100,93
1910,100,93
1911,100,93
1912,100,93
1913,100,93
1914,100,93
1915,100,93
1916,100,93
1917,100,93
1918,100,93
1919,100,93
1920,100,93
1921,100,93
1922,100,93
1923,100,93
1924,100,93
1925,100,93
1926,100,93
1927,100,93
1928,100,92
1929,100,92
1930,100,92
1931,100,92
1932,100,92
1933,100,92
1934,100,92
1935,100,92
1936,100,92
1937,100,92
1938,100,92
1939,100,92
1940,100,92
1941,100,92
1942,100,92
1943,100,92
1944,100,92
1945,100,92
1946,100,92
1947,100,92
1948,100,92
1949,100,92
1950,100,92
1951,100,92
1952,100,92
1953,99,92
1954,99,92
1955,99,92
1956,99,92
1957,99,92
1958,99,92
1959,99,92
1960,99,92
1961,99,92
1962,99,92
1963,99,92
1964,99,92
1965,99,92
1966,99,92
1967,99,92
1968,99,92
1969,99,92
1970,99,92
1971,99,92
1972,99,92
1973,99,92
1974,99,92
1975,99,92
1976,98,92
1977,98,92
1978,98,92
1979,98,92
1980,98,92
1981,98,92
1982,98,92
1983,98,92
1984,98,92
1985,98,92
1986,98,92
1987,98,92
1988,98,92
1989,98,92
1990,98,92
1991,98,92
1992,98,92
1993,98,92
1994,98,92
1995,98,92
1996,98,92
1997,98,92
1998,98,92
1999,98,92
2000,98,92
2001,98,92
2002,98,92
2003,98,92
2004,98,92
2005,98,92
2006,97,92
2007,97,92
2008,97,92
2009,97,92
2010,97,92
2011,97,92
2012,97,92
2013,97,92
2014,97,92
2015,97,92
2016,97,92
2017,97,92
2018,97,92
2019,97,92
2020,97,92
2021,97,92
2022,97,92
2023,97,92
2024,97,92
2025,97,92
2026,97,92
2027,97,92
2028,97,92
2029,97,92
2030,97,92
2031,97,92
2032,97,92
2033,97,92
2034,97,92
2035,97,92
2036,97,92
2037,97,92
2038,97,92
2039,97,92
2040,97,92
2041,97,92
2042,97,92
2043,97,92
2044,97,92
2045,97,92
2046,97,92
2047,97,92
2048,97,92
2049,97,92
2050,97,92
2051,97,92
2052,97,92
2053,97,92
2054,97,92
2055,97,92
2056,97,92
2057,97,92
2058,97,92
2059,97,92
2060,97,92
2061,97,92
2062,97,92
2063,97,92
2064,97,92
2065,97,92
2066,97,92
2067,97,92
2068,97,92
2069,97,92
2070,97,92
2071,97,92
2072,97,92
2073,97,92
2074,97,92
2075,97,92
2076,97,92
2077,97,92
2078,97,92
2079,97,92
2080,97,92
2081,97,92
2082,97,92
2083,97,92
2084,97,92
2085,97,92
2086,97,92
2087,97,92
2088,97,92
2089,97,92
2090,97,92
2091,97,92
2092,97,92
2093,97,92
2094,97,92
2095,97,92
2096,97,92
2097,97,92
2098,97,92
2099,97,92
2100,97,92
2101,97,92
2102,97,92
2103,97,92
2104,97,92
2105,97,92
2106,97,92
2107,97,92
2108,97,92
2109,97,92
2110,97,92
2111,97,92
2112,97,92
2113,97,92
2114,97,92
2115,97,92
2116,97,92
2117,97,92
2118,97,92
2119,97,92
2120,97,92
2121,97,92
2122,97,92
2123,97,92
2124,97,91
2125,97,91
2126,97,91
2127,97,91
2128,97,91
2129,97,91
2130,97,91
2131,97,91
2132,97,91
2133,97,91
2134,97,91
2135,97,91
2136,97,91
2137,97,91
2138,97,91
2139,97,91
